"Time","Lux4 Regression","Lux6 Regression","Lux0 Regression","Lux3 Regression","Lux1 Regression","Lux8 Regression","Lux2 Regression","Lux7 Regression","Lux5 Regression"
2022-12-29 11:20:30,19468,17293,400,20283,22516,13889,21505,15950,18571
2022-12-29 11:21:30,19199,17248,400,19928,21971,13797,21012,15926,18417
2022-12-29 11:22:30,19342,17421,400,19997,21731,13806,20917,16038,18568
2022-12-29 11:23:30,20993,18833,400,21558,23100,14838,22365,17292,20129
2022-12-29 11:24:00,22122,19603,400,22737,24455,15280,23652,17931,21068
2022-12-29 11:24:30,22438,19804,400,23015,24860,15395,23987,18106,21322
2022-12-29 11:25:00,22733,20025,400,23322,25197,15508,24256,18274,21564
2022-12-29 11:25:30,22012,19517,400,22624,24452,15161,23572,17838,21004
2022-12-29 11:26:00,22470,19896,400,23005,24753,15377,23884,18157,21394
2022-12-29 11:26:30,22352,19853,400,22865,24701,15317,23783,18104,21313
2022-12-29 11:27:00,21451,19331,400,21966,23580,14992,22839,17685,20655
2022-12-29 11:27:30,19044,17475,400,19634,21174,13634,20503,16022,18505
2022-12-29 11:28:30,20015,18430,400,20525,22047,14335,21371,16874,19447
2022-12-29 11:29:30,18944,17793,400,19318,20544,14004,19966,16441,18576
2022-12-29 11:30:30,21641,19626,400,22055,23645,15135,22930,17974,20800
2022-12-29 11:31:00,21857,19760,400,22325,24003,15211,23249,18085,20954
2022-12-29 11:31:30,21897,19767,400,22391,24122,15227,23367,18102,20976
2022-12-29 11:32:00,21379,19402,400,21910,23603,15036,22886,17818,20561
2022-12-29 11:32:30,20623,18764,400,21231,22931,14593,22200,17213,19870
2022-12-29 11:33:00,18609,17182,400,19180,20678,13488,19992,15861,18050
2022-12-29 11:33:30,18002,16763,400,18529,19987,13259,19278,15511,17544
2022-12-29 11:34:00,18320,17041,400,18839,20293,13519,19644,15789,17869
2022-12-29 11:34:30,17670,16458,400,18173,19702,13094,18916,15249,17226
2022-12-29 11:35:00,18555,17139,400,19058,20549,13628,19851,15857,18041
2022-12-29 11:35:30,18020,16631,400,18560,20078,13183,19375,15355,17480
2022-12-29 11:36:00,17605,16305,400,18113,19566,13009,18902,15143,17125
2022-12-29 11:36:30,18179,16848,400,18732,20154,13409,19525,15591,17682
2022-12-29 11:37:00,19041,17581,400,19565,20901,14044,20343,16294,18512
2022-12-29 11:37:30,20517,18556,400,21156,22915,14621,22148,17088,19752
2022-12-29 11:38:00,19359,17685,400,19880,21425,14102,20736,16397,18742
2022-12-29 11:38:30,18516,16935,400,19042,20604,13498,19876,15692,17908
2022-12-29 11:39:00,19397,17684,400,20003,21515,14163,20799,16430,18716
2022-12-29 11:39:30,21515,19362,400,22234,24035,15311,23230,17909,20607
2022-12-29 11:40:00,21917,19580,400,22630,24532,15417,23652,18060,20892
2022-12-29 11:40:30,20286,18303,400,20941,22668,14586,21898,16904,19500
2022-12-29 11:41:00,19589,17781,400,20199,21843,14195,21090,16412,18876
2022-12-29 11:41:30,19849,18134,400,20393,21966,14527,21228,16759,19220
2022-12-29 11:42:00,20144,18277,400,20792,22576,14503,21702,16803,19436
2022-12-29 11:42:30,20294,18568,400,20829,22335,14815,21588,17134,19660
2022-12-29 11:43:00,22481,20292,400,23090,24861,15937,23987,18651,21540
2022-12-29 11:43:30,22884,20683,400,23458,25303,16186,24413,19003,21937
2022-12-29 11:44:00,23509,21238,400,24073,25980,16492,25029,19461,22517
2022-12-29 11:44:30,22909,21065,400,23450,25153,16409,24318,19309,22192
2022-12-29 11:45:00,23811,22109,400,24311,25878,16933,25100,20237,23240
2022-12-29 11:45:30,26979,24940,400,27376,28850,18117,28163,22398,26309
2022-12-29 11:46:00,31079,27379,400,31590,33254,18739,32448,23756,29830
2022-12-29 11:46:30,32119,27801,400,32746,34573,18761,33674,23992,30581
2022-12-29 11:47:30,31703,27526,400,32793,34852,18996,33858,24243,29953
2022-12-29 11:48:30,31798,27574,400,33100,35271,19017,34283,24262,30045
2022-12-29 11:49:30,30308,26493,400,31199,33576,18716,32455,23600,28745
2022-12-29 11:50:30,27971,24868,400,28821,30730,18298,29820,22586,26591
2022-12-29 11:51:00,27414,24210,400,28393,30769,17617,29640,21805,25993
2022-12-29 11:51:30,27130,24480,400,27920,30021,18064,29007,22061,26030
2022-12-29 11:52:00,27595,24552,400,28535,30975,17593,29841,21884,26295
2022-12-29 11:52:30,26298,23746,400,27139,29059,17097,28113,21285,25272
2022-12-29 11:53:00,26521,23774,400,27386,29600,17314,28510,21489,25374
2022-12-29 11:53:30,27251,24364,400,28045,30584,17624,29322,21881,26042
2022-12-29 11:54:00,25730,23688,400,26514,28469,17602,27487,21732,24875
2022-12-29 11:54:30,26055,23809,400,26689,28179,17123,27423,21636,25149
